Schematron;Severity;FejlId;Konstrurede beskrivelse;Original data;Er konstrureret?;Beskrivelse opdateret med xml element Navn;Er original beskrivelse;XmlElement type;Id;Release Date:;Modification comment:;BZ issue no:
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ062];[F-CRQ062] No more than one PartyLegalEntity class may be present;[F-CRQ062] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CRQ062;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ070];[F-CRQ070] Party class must be present;[F-CRQ070] Party class must be present;FALSE;FALSE;FALSE;Node;CRQ070;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ071];[F-CRQ071] No more than one PartyLegalEntity class may be present;[F-CRQ071] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;CRQ071;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ073];[F-CRQ073] ClassificationCategory/CategorizesClassificationCategory class must be excluded;[F-CRQ073] ClassificationCategory/CategorizesClassificationCategory class must be excluded;FALSE;FALSE;FALSE;Node;CRQ073;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ100];[F-CRQ100] Invalid ID. Must contain a value;[F-CRQ100] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;CRQ100;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[W-CRQ222];[W-CRQ222] Invalid Name. Should not exceed 40 characters;[W-CRQ222] Invalid Name. Should not exceed 40 characters;FALSE;FALSE;FALSE;Node;CRQ222;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ241];[F-CRQ241] CatalogueDocumentReference class must be excluded;[F-CRQ241] CatalogueDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;CRQ241;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ242];[F-CRQ242] ItemSpecificationDocumentReference class must be excluded;[F-CRQ242] ItemSpecificationDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;CRQ242;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ243];[F-CRQ243] OriginAddress class must be excluded;[F-CRQ243] OriginAddress class must be excluded;FALSE;FALSE;FALSE;Node;CRQ243;;;
OIOUBL_CatalogueRequest_Schematron.xsl;F;[F-CRQ244];[F-CRQ244] ItemInstance class must be excluded;[F-CRQ244] ItemInstance class must be excluded;FALSE;FALSE;FALSE;Node;CRQ244;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV001];[F-INV001] Root element must be Invoice;[F-INV001] Root element must be Invoice;FALSE;FALSE;FALSE;Node;INV001;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV002];[F-INV002] There must be an OrderReference class for this profileID;[F-INV002] There must be an OrderReference class for this profileID;FALSE;FALSE;FALSE;Node;INV002;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV003];[W-INV003] TaxRepresentativeParty class must be excluded;[W-INV003] TaxRepresentativeParty class must be excluded;FALSE;FALSE;FALSE;Node;INV003;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV004];[F-INV004] No more than one InvoicePeriod class may be present;[F-INV004] No more than one InvoicePeriod class may be present;FALSE;FALSE;FALSE;Node;INV004;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV005];[W-INV005] Invalid listAgencyID. Must be ''320'';[W-INV005] Invalid listAgencyID. Must be '';TRUE;FALSE;FALSE;Node;INV005;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV007];[F-INV007] Invalid DocumentCurrencyCode. Must contain a value;[F-INV007] Invalid DocumentCurrencyCode. Must contain a value;FALSE;FALSE;FALSE;Node;INV007;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV008];[F-INV008] One or more TaxTotal class must be present;[F-INV008] One or more TaxTotal class must be present;FALSE;FALSE;FALSE;Node;INV008;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV009];[F-INV009] Invalid ID. Must contain a value;[F-INV009] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV009;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV010];[W-INV010] Invalid listID. Must be ''urn:oioubl:codelist:invoicetypecode-1.1'';[W-INV010] Invalid listID. Must be '';TRUE;FALSE;FALSE;Node;INV010;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV011];[F-INV011] Invalid InvoiceTypeCode: '?'. Must be a value from the codelist;[F-INV011] Invalid InvoiceTypeCode: ''. Must be a value from the codelist;TRUE;FALSE;TRUE;Node;INV011;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV012];[F-INV012] There is a LineExtensionAmount for one or more invoice lines where the currencyID does not equal the DocumentCurrencyCode;[F-INV012] There is a LineExtensionAmount for one or more invoice lines where the currencyID does not equal the DocumentCurrencyCode;FALSE;FALSE;FALSE;Node;INV012;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV013];[F-INV013] There is a LineExtensionAmount where the currencyID does not equal the DocumentCurrencyCode;[F-INV013] There is a LineExtensionAmount where the currencyID does not equal the DocumentCurrencyCode;FALSE;FALSE;FALSE;Node;INV013;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV014];[F-INV014] There is a PayableAmount where the currencyID does not equal the DocumentCurrencyCode;[F-INV014] There is a PayableAmount where the currencyID does not equal the DocumentCurrencyCode;FALSE;FALSE;FALSE;Node;INV014;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV015];[F-INV015] There is a TaxAmount where the currencyID does not equal the TaxCurrencyCode;[F-INV015] There is a TaxAmount where the currencyID does not equal the TaxCurrencyCode;FALSE;FALSE;FALSE;Node;INV015;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV016];[F-INV016] TaxCurrencyCode must be either DKK or EUR;[F-INV016] TaxCurrencyCode must be either DKK or EUR;FALSE;FALSE;FALSE;Node;INV016;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV017];[F-INV017] One TaxExchangeRate class must be present when TaxCurrencyCode element is used;[F-INV017] One TaxExchangeRate class must be present when TaxCurrencyCode element is used;FALSE;FALSE;FALSE;Node;INV017;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV018];[F-INV018] One TransactionCurrencyTaxAmount element must be present when TaxCurrencyCode element is used;[F-INV018] One TransactionCurrencyTaxAmount element must be present when TaxCurrencyCode element is used;FALSE;FALSE;FALSE;Node;INV018;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV019];[F-INV019] There is a PriceAmount where the currencyID does not equal the PricingCurrencyCode;[F-INV019] There is a PriceAmount where the currencyID does not equal the PricingCurrencyCode;FALSE;FALSE;FALSE;Node;INV019;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV020];[F-INV020] One PricingExchangeRate class must be present when PricingCurrencyCode element is used;[F-INV020] One PricingExchangeRate class must be present when PricingCurrencyCode element is used;FALSE;FALSE;FALSE;Node;INV020;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV021];[F-INV021] One PaymentExchangeRate class must be present when PaymentCurrencyCode element is used;[F-INV021] One PaymentExchangeRate class must be present when PaymentCurrencyCode element is used;FALSE;FALSE;FALSE;Node;INV021;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV022];[F-INV022] One PaymentAlternativeExchangeRate class must be present when PaymentAlternativeCurrencyCode element is used;[F-INV022] One PaymentAlternativeExchangeRate class must be present when PaymentAlternativeCurrencyCode element is used;FALSE;FALSE;FALSE;Node;INV022;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV024];[F-INV024] Invalid ID. Must contain a value;[F-INV024] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV024;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV025];[F-INV025] DebitNoteDocumentReference class must be excluded;[F-INV025] DebitNoteDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;INV025;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV026];[F-INV026] AdditionalDocumentReference class must be excluded;[F-INV026] AdditionalDocumentReference class must be excluded;FALSE;FALSE;FALSE;Node;INV026;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV027];[F-INV027] Invalid ID. Must contain a value;[F-INV027] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV027;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV029];[F-INV029] DataSendingCapability element must be excluded;[F-INV029] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;INV029;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV030];[F-INV030] Party class must be present;[F-INV030] Party class must be present;FALSE;FALSE;FALSE;Node;INV030;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV031];[F-INV031] Invalid EndpointID. Must contain a value;[F-INV031] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;INV031;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV034];[F-INV034] One PartyLegalEntity class must be present;[F-INV034] One PartyLegalEntity class must be present;FALSE;FALSE;FALSE;Node;INV034;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV043];[F-INV043] One Party class must be present;[F-INV043] One Party class must be present;FALSE;FALSE;FALSE;Node;INV043;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV044];[F-INV044] Invalid EndpointID. Must contain a value;[F-INV044] Invalid EndpointID. Must contain a value;FALSE;FALSE;FALSE;Node;INV044;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV045];[F-INV045] No more than one PartyLegalEntity class may be present;[F-INV045] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV045;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV046];[F-INV046] One Contact class must be present;[F-INV046] One Contact class must be present;FALSE;FALSE;FALSE;Node;INV046;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV051];[F-INV051] Invalid ID. Must contain a value;[F-INV051] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV051;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV061];[F-INV061] Party class must be present;[F-INV061] Party class must be present;FALSE;FALSE;FALSE;Node;INV061;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV070];[F-INV070] DataSendingCapability element must be excluded;[F-INV070] DataSendingCapability element must be excluded;FALSE;FALSE;FALSE;Node;INV070;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV071];[F-INV071] Party class must be present;[F-INV071] Party class must be present;FALSE;FALSE;FALSE;Node;INV071;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV075];[F-INV075] One PartyLegalEntity class must be present;[F-INV075] One PartyLegalEntity class must be present;FALSE;FALSE;FALSE;Node;INV075;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV082];[F-INV082] ID element must be excluded;[F-INV082] ID element must be excluded;FALSE;FALSE;FALSE;Node;INV082;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV083];[F-INV083] Quantity element must be excluded;[F-INV083] Quantity element must be excluded;FALSE;FALSE;FALSE;Node;INV083;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV084];[F-INV084] MinimumQuantity element must be excluded;[F-INV084] MinimumQuantity element must be excluded;FALSE;FALSE;FALSE;Node;INV084;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV085];[F-INV085] MaximumQuantity element must be excluded;[F-INV085] MaximumQuantity element must be excluded;FALSE;FALSE;FALSE;Node;INV085;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV086];[F-INV086] ActualDeliveryTime element must be excluded;[F-INV086] ActualDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;INV086;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV087];[F-INV087] LatestDeliveryDate element must be excluded;[F-INV087] LatestDeliveryDate element must be excluded;FALSE;FALSE;FALSE;Node;INV087;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV088];[F-INV088] LatestDeliveryTime element must be excluded;[F-INV088] LatestDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;INV088;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV089];[F-INV089] PromisedDeliveryPeriod class must be excluded;[F-INV089] PromisedDeliveryPeriod class must be excluded;FALSE;FALSE;FALSE;Node;INV089;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV090];[F-INV090] EstimatedDeliveryPeriod class must be excluded;[F-INV090] EstimatedDeliveryPeriod class must be excluded;FALSE;FALSE;FALSE;Node;INV090;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV091];[F-INV091] DeliveryParty must be different from BuyerCustomerParty;[F-INV091] DeliveryParty must be different from BuyerCustomerParty;FALSE;FALSE;FALSE;Node;INV091;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV092];[F-INV092] DeliveryParty must be different from BuyerCustomerParty;[F-INV092] DeliveryParty must be different from BuyerCustomerParty;FALSE;FALSE;FALSE;Node;INV092;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV093];[F-INV093] DeliveryParty must be different from AccountingCustomerParty;[F-INV093] DeliveryParty must be different from AccountingCustomerParty;FALSE;FALSE;FALSE;Node;INV093;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV094];[F-INV094] DeliveryParty must be different from AccountingCustomerParty;[F-INV094] DeliveryParty must be different from AccountingCustomerParty;FALSE;FALSE;FALSE;Node;INV094;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV101];[F-INV101] AllowanceCharge class must be excluded;[F-INV101] AllowanceCharge class must be excluded;FALSE;FALSE;FALSE;Node;INV101;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV102];[F-INV102] Use either ID or SpecialTerms;[F-INV102] Use either ID or SpecialTerms;FALSE;FALSE;FALSE;Node;INV102;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV103];[F-INV103] Use either LossRiskResponsibilityCode or LossRisk;[F-INV103] Use either LossRiskResponsibilityCode or LossRisk;FALSE;FALSE;FALSE;Node;INV103;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV120];[F-INV120] Invalid LineExtensionAmount. Must contain a value;[F-INV120] Invalid LineExtensionAmount. Must contain a value;FALSE;FALSE;FALSE;Node;INV120;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV122];[F-INV122] AllowanceTotalAmount is mandatory when AllowanceCharge classes (with ChargeIndicator='false') are present;[F-INV122] AllowanceTotalAmount is mandatory when AllowanceCharge classes (with ChargeIndicator='false') are present;FALSE;FALSE;FALSE;Node;INV122;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV123];[F-INV123] ChargeTotalAmount is mandatory when AllowanceCharge classes (with ChargeIndicator='true') are present;[F-INV123] ChargeTotalAmount is mandatory when AllowanceCharge classes (with ChargeIndicator='true') are present;FALSE;FALSE;FALSE;Node;INV123;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV124];[F-INV124] PrepaidAmount is mandatory when PrepaidPayment/PaidAmount elements are present;[F-INV124] PrepaidAmount is mandatory when PrepaidPayment/PaidAmount elements are present;FALSE;FALSE;FALSE;Node;INV124;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV125];[F-INV125] PayableRoundingAmount is mandatory when TaxTotal/RoundingAmount elements are present;[F-INV125] PayableRoundingAmount is mandatory when TaxTotal/RoundingAmount elements are present;FALSE;FALSE;FALSE;Node;INV125;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV126];[F-INV126] The sum of InvoiceLine/LineExtensionAmount elements must equal LineExtensionAmount;[F-INV126] The sum of InvoiceLine/LineExtensionAmount elements must equal LineExtensionAmount;FALSE;FALSE;FALSE;Node;INV126;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV127];[F-INV127] The sum of TaxTotal/TaxSubtotal/TaxAmount elements must equal TaxExclusiveAmount;[F-INV127] The sum of TaxTotal/TaxSubtotal/TaxAmount elements must equal TaxExclusiveAmount;FALSE;FALSE;FALSE;Node;INV127;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV128];[F-INV128] TaxInclusiveAmount is calculated incorrectly;[F-INV128] TaxInclusiveAmount is calculated incorrectly;FALSE;FALSE;FALSE;Node;INV128;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV129];[F-INV129] The sum of AllowanceCharge/Amount elements (with ChargeIndicator='false') must equal AllowanceTotalAmount;[F-INV129] The sum of AllowanceCharge/Amount elements (with ChargeIndicator='false') must equal AllowanceTotalAmount;FALSE;FALSE;FALSE;Node;INV129;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV130];[F-INV130] The sum of AllowanceCharge/Amount elements (with ChargeIndicator='true') must equal cbc:ChargeTotalAmount;[F-INV130] The sum of AllowanceCharge/Amount elements (with ChargeIndicator='true') must equal cbc:ChargeTotalAmount;FALSE;FALSE;FALSE;Node;INV130;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV131];[F-INV131] The sum of PrepaidPayment/PaidAmount elements must equal PrepaidAmount;[F-INV131] The sum of PrepaidPayment/PaidAmount elements must equal PrepaidAmount;FALSE;FALSE;FALSE;Node;INV131;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV132];[F-INV132] The sum of TaxTotal/RoundingAmount elements must equal PayableRoundingAmount;[F-INV132] The sum of TaxTotal/RoundingAmount elements must equal PayableRoundingAmount;FALSE;FALSE;FALSE;Node;INV132;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV133];[F-INV133] PayableAmount is calculated incorrectly;[F-INV133] PayableAmount is calculated incorrectly;FALSE;FALSE;FALSE;Node;INV133;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV134];[F-INV134] The sum of PaymentTerms/Amount elements must equal PayableAmount;[F-INV134] The sum of PaymentTerms/Amount elements must equal PayableAmount;FALSE;FALSE;FALSE;Node;INV134;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV135];[F-INV135] PaymentTerms class must be excluded;[F-INV135] PaymentTerms class must be excluded;FALSE;FALSE;FALSE;Node;INV135;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV136];[F-INV136] DeliveryTerms class must be excluded;[F-INV136] DeliveryTerms class must be excluded;FALSE;FALSE;FALSE;Node;INV136;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV137];[F-INV137] Invalid InvoicedQuantity. Must contain a value;[F-INV137] Invalid InvoicedQuantity. Must contain a value;FALSE;FALSE;FALSE;Node;INV137;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV138];[F-INV138] One or more TaxTotal classes must be present;[F-INV138] One or more TaxTotal classes must be present;FALSE;FALSE;FALSE;Node;INV138;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV139];[F-INV139] One Price class must be present;[F-INV139] One Price class must be present;FALSE;FALSE;FALSE;Node;INV139;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV140];[F-INV140] Invalid ID. Must contain a value;[F-INV140] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV140;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV142];[F-INV142] Invoice/OrderReference is mandatory when OrderLineReference class are present;[F-INV142] Invoice/OrderReference is mandatory when OrderLineReference class are present;FALSE;FALSE;FALSE;Node;INV142;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV143];[F-INV143] Only use Delivery if not specified on header level (Invoice/Delivery);[F-INV143] Only use Delivery if not specified on header level (Invoice/Delivery);FALSE;FALSE;FALSE;Node;INV143;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV144];[F-INV144] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount (when OrderableUnitFactorRate not present);[F-INV144] LineExtensionAmount must equal InvoicedQuantity * Price.PriceAmount (when OrderableUnitFactorRate not present);FALSE;FALSE;FALSE;Node;INV144;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV146];[F-INV146] Invalid InvoicedQuantity. No more than 4 decimals;[F-INV146] Invalid InvoicedQuantity. No more than 4 decimals;FALSE;FALSE;FALSE;Node;INV146;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV147];[F-INV147] Invalid InvoicedQuantity. Must not be zero;[F-INV147] Invalid InvoicedQuantity. Must not be zero;FALSE;FALSE;FALSE;Node;INV147;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV149];[F-INV149] Invalid LineExtensionAmount. Must have at least 2 decimals;[F-INV149] Invalid LineExtensionAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;INV149;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV153];[F-INV153] Invalid LineID. Must contain a value;[F-INV153] Invalid LineID. Must contain a value;FALSE;FALSE;FALSE;Node;INV153;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV155];[F-INV155] ID element must be excluded;[F-INV155] ID element must be excluded;FALSE;FALSE;FALSE;Node;INV155;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV156];[F-INV156] MinimumQuantity element must be excluded;[F-INV156] MinimumQuantity element must be excluded;FALSE;FALSE;FALSE;Node;INV156;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV157];[F-INV157] MaximumQuantity element must be excluded;[F-INV157] MaximumQuantity element must be excluded;FALSE;FALSE;FALSE;Node;INV157;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV158];[F-INV158] ActualDeliveryTime element must be excluded;[F-INV158] ActualDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;INV158;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV159];[F-INV159] LatestDeliveryDate element must be excluded;[F-INV159] LatestDeliveryDate element must be excluded;FALSE;FALSE;FALSE;Node;INV159;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV160];[F-INV160] LatestDeliveryTime element must be excluded;[F-INV160] LatestDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;INV160;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV161];[F-INV161] PromisedDeliveryPeriod class must be excluded;[F-INV161] PromisedDeliveryPeriod class must be excluded;FALSE;FALSE;FALSE;Node;INV161;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV162];[F-INV162] EstimatedDeliveryPeriod class must be excluded;[F-INV162] EstimatedDeliveryPeriod class must be excluded;FALSE;FALSE;FALSE;Node;INV162;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV163];[F-INV163] Invalid Name. Must contain a value;[F-INV163] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;INV163;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV167];[F-INV167] Invalid ID. Must contain a value;[F-INV167] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV167;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV170];[F-INV170] Invalid AttributeID. Must contain a value;[F-INV170] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;INV170;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV171];[F-INV171] Invalid Description. Must contain a value;[F-INV171] Invalid Description. Must contain a value;FALSE;FALSE;FALSE;Node;INV171;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV184];[W-INV184] Use a Valid UNSPSC 7.0401 code;[W-INV184] Use a Valid UNSPSC 7.0401 code;FALSE;FALSE;FALSE;Node;INV184;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV185];[F-INV185] Invalid ID. Must contain a value;[F-INV185] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV185;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV194];[W-INV194] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-INV194] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;INV194;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV195];[W-INV195] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-INV195] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;INV195;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV196];[F-INV196] Invalid listID. Must be 'UN/ECE 5387';[F-INV196] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;INV196;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV211];[F-INV211] OriginCountry class must be excluded;[F-INV211] OriginCountry class must be excluded;FALSE;FALSE;FALSE;Node;INV211;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV226];[W-INV226] Invalid Name. Should not exceed 40 characters;[W-INV226] Invalid Name. Should not exceed 40 characters;FALSE;FALSE;FALSE;Node;INV226;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV227];[F-INV227] Invalid AttributeID. Must contain a value;[F-INV227] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;INV227;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV228];[F-INV228] Invalid Name. Must contain a value;[F-INV228] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;INV228;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV234];[F-INV234] Invalid Name. Must contain a value;[F-INV234] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;INV234;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV235];[F-INV235] Invalid Value. Must contain a value;[F-INV235] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;INV235;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV237];[W-INV237] ID must be unique within the document instance;[W-INV237] ID must be unique within the document instance;FALSE;FALSE;FALSE;Node;INV237;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV238];[F-INV238] DeliveryAddress class must be excluded;[F-INV238] DeliveryAddress class must be excluded;FALSE;FALSE;FALSE;Node;INV238;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV239];[F-INV239] Address is mandatory when ID is not specified;[F-INV239] Address is mandatory when ID is not specified;FALSE;FALSE;FALSE;Node;INV239;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV240];[F-INV240] DeliveryAddress class must be excluded;[F-INV240] DeliveryAddress class must be excluded;FALSE;FALSE;FALSE;Node;INV240;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV241];[F-INV241] Address is mandatory when ID is not specified;[F-INV241] Address is mandatory when ID is not specified;FALSE;FALSE;FALSE;Node;INV241;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV295];[F-INV295] BillingReferenceLine class must be excluded;[F-INV295] BillingReferenceLine class must be excluded;FALSE;FALSE;FALSE;Node;INV295;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV297];[F-INV297] No more than one PartyLegalEntity class may be present;[F-INV297] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV297;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV299];[F-INV299] No more than one PartyLegalEntity class may be present;[F-INV299] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV299;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV300];[F-INV300] No more than one PartyLegalEntity class may be present;[F-INV300] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;INV300;;;
OIOUBL_Invoice_Schematron.xsl;F;[W-INV301];[W-INV301] If used, use INCO terms (ID = 'INCOTERMS');[W-INV301] If used, use INCO terms (ID = 'INCOTERMS');FALSE;FALSE;FALSE;Node;INV301;;;
OIOUBL_Invoice_Schematron.xsl;F;[F-INV302];[F-INV302] Invalid ID. Must contain a value;[F-INV302] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;INV302;;;
